antecedents,support,consequents
"PINK REGENCY TEACUP AND SAUCER', 'REGENCY SUGAR BOWL GREEN",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEAPOT ROSES"
"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY SUGAR BOWL GREEN",0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEAPOT ROSES"
"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEAPOT ROSES",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY SUGAR BOWL GREEN"
"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEAPOT ROSES",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY SUGAR BOWL GREEN"
"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEAPOT ROSES",0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY SUGAR BOWL GREEN"
"PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEAPOT ROSES', 'REGENCY SUGAR BOWL GREEN"
"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER",0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEAPOT ROSES', 'REGENCY SUGAR BOWL GREEN"
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER",0.011485451761102604,"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEAPOT ROSES', 'REGENCY SUGAR BOWL GREEN"
REGENCY SUGAR BOWL GREEN,0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEAPOT ROSES"
REGENCY TEAPOT ROSES,0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY SUGAR BOWL GREEN"
ROSES REGENCY TEACUP AND SAUCER,0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEAPOT ROSES', 'REGENCY SUGAR BOWL GREEN"
PINK REGENCY TEACUP AND SAUCER,0.011485451761102604,"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEAPOT ROSES', 'REGENCY SUGAR BOWL GREEN', 'GREEN REGENCY TEACUP AND SAUCER"
GREEN REGENCY TEACUP AND SAUCER,0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEAPOT ROSES', 'REGENCY SUGAR BOWL GREEN"
"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES', 'REGENCY TEA PLATE GREEN",0.010719754977029096,GREEN REGENCY TEACUP AND SAUCER
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN",0.010719754977029096,REGENCY TEA PLATE ROSES
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES",0.010719754977029096,REGENCY TEA PLATE GREEN
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES",0.010719754977029096,REGENCY TEA PLATE PINK
"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES', 'REGENCY TEA PLATE GREEN",0.010719754977029096,PINK REGENCY TEACUP AND SAUCER
"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN",0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES"
"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES",0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN"
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK",0.010719754977029096,"REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES"
"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES",0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK"
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN",0.010719754977029096,"REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES"
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES",0.010719754977029096,"REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN"
"REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES', 'REGENCY TEA PLATE GREEN",0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER"
"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN",0.010719754977029096,"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES"
"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES",0.010719754977029096,"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN"
"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES",0.010719754977029096,"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK"
"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK",0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES"
"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN",0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES"
"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES",0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN"
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER",0.010719754977029096,"REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES', 'REGENCY TEA PLATE GREEN"
"REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN",0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES"
"REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES",0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN"
"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK",0.010719754977029096,"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES"
"REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES",0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK"
"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN",0.010719754977029096,"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES"
"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES",0.010719754977029096,"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN"
PINK REGENCY TEACUP AND SAUCER,0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES', 'REGENCY TEA PLATE GREEN"
REGENCY TEA PLATE PINK,0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES"
REGENCY TEA PLATE GREEN,0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES"
REGENCY TEA PLATE ROSES,0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN"
GREEN REGENCY TEACUP AND SAUCER,0.010719754977029096,"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES', 'REGENCY TEA PLATE GREEN"
"ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN",0.011485451761102604,GREEN REGENCY TEACUP AND SAUCER
"ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'GREEN REGENCY TEACUP AND SAUCER",0.011485451761102604,REGENCY TEA PLATE GREEN
"ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'GREEN REGENCY TEACUP AND SAUCER",0.011485451761102604,REGENCY TEA PLATE PINK
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN",0.011485451761102604,ROSES REGENCY TEACUP AND SAUCER
"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN",0.011485451761102604,PINK REGENCY TEACUP AND SAUCER
"ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN"
"ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK"
"ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER",0.011485451761102604,"REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN"
"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER"
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK",0.011485451761102604,"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN"
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN",0.011485451761102604,"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK"
"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER"
"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK",0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN"
"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN",0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK"
"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN",0.011485451761102604,"ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER"
"ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN"
"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN"
"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK"
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER",0.011485451761102604,"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN"
"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN"
"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK"
"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER",0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN"
"REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN",0.011485451761102604,"ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER"
"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK",0.011485451761102604,"ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN"
"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN",0.011485451761102604,"ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK"
PINK REGENCY TEACUP AND SAUCER,0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN"
ROSES REGENCY TEACUP AND SAUCER,0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN"
REGENCY TEA PLATE PINK,0.011485451761102604,"ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'GREEN REGENCY TEACUP AND SAUCER"
REGENCY TEA PLATE GREEN,0.011485451761102604,"ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'GREEN REGENCY TEACUP AND SAUCER"
GREEN REGENCY TEACUP AND SAUCER,0.011485451761102604,"ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN"
"PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES",0.011485451761102604,GREEN REGENCY TEACUP AND SAUCER
"PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN",0.011485451761102604,REGENCY TEA PLATE ROSES
"PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES",0.011485451761102604,REGENCY TEA PLATE GREEN
"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES",0.011485451761102604,PINK REGENCY TEACUP AND SAUCER
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES",0.011485451761102604,ROSES REGENCY TEACUP AND SAUCER
"PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES"
"PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN"
"PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER",0.011485451761102604,"REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES"
"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER"
"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN",0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES"
"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES",0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN"
"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER"
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN",0.011485451761102604,"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES"
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES",0.011485451761102604,"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN"
"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES",0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER"
"PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES"
"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES"
"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN"
"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER",0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES"
"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES"
"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES",0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN"
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER",0.011485451761102604,"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES"
"REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES",0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER"
"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN",0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES"
"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES",0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN"
ROSES REGENCY TEACUP AND SAUCER,0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES"
PINK REGENCY TEACUP AND SAUCER,0.011485451761102604,"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES"
REGENCY TEA PLATE GREEN,0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES"
REGENCY TEA PLATE ROSES,0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN"
GREEN REGENCY TEACUP AND SAUCER,0.011485451761102604,"PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES"
"PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES",0.010719754977029096,GREEN REGENCY TEACUP AND SAUCER
"PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK",0.010719754977029096,REGENCY TEA PLATE ROSES
"PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES",0.010719754977029096,REGENCY TEA PLATE PINK
"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES",0.010719754977029096,PINK REGENCY TEACUP AND SAUCER
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES",0.010719754977029096,ROSES REGENCY TEACUP AND SAUCER
"PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK",0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES"
"PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES",0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK"
"PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER",0.010719754977029096,"REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES"
"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES",0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER"
"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK",0.010719754977029096,"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES"
"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES",0.010719754977029096,"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK"
"PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES",0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER"
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK",0.010719754977029096,"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES"
"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES",0.010719754977029096,"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK"
"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES",0.010719754977029096,"PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER"
"PINK REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER",0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES"
"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK",0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES"
"ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES",0.010719754977029096,"GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK"
